Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,MsPCLatency,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsAllInputToPhotonLatency,MsClickToPhotonLatency
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,14.4819,NA,6.97850000000000,8.32930000000000,0.14910000000000,0.22610000000000,12.3659,NA,7.7910,6.8400,6.6909,0.1491,6.3674,0.5496,0.5325,0.0171,0.0000,7.7910,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,20.5818,NA,6.09990000000000,4.17460000000000,0.11670000000000,0.49410000000000,10.4406,NA,14.6310,6.0675,5.9508,0.1167,5.7941,0.6508,0.6343,0.0165,2.6654,14.6310,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,27.6866,NA,7.10480000000000,7.90510000000000,0.09720000000000,0.62840000000000,11.2409,NA,20.6985,7.0853,6.9881,0.0972,6.6402,0.9763,0.9563,0.0200,-1.8376,20.6985,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,33.9528,NA,6.26620000000000,NA,0.17990000000000,0.29890000000000,NA,NA,27.7838,6.3489,6.1690,0.1799,5.9099,0.5580,0.5414,0.0166,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,41.0285,NA,7.07570000000000,NA,0.18100000000000,0.25820000000000,NA,NA,34.1327,7.0768,6.8958,0.1810,6.5953,0.5587,0.5360,0.0227,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,47.1758,NA,6.14730000000000,16.62280000000000,0.10040000000000,0.39800000000000,8.3745,NA,41.2095,6.0667,5.9663,0.1004,5.8022,0.5621,0.5463,0.0158,3.8882,41.2095,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,54.2913,NA,7.11550000000000,NA,0.19130000000000,0.28150000000000,NA,NA,47.2762,7.2064,7.0151,0.1913,6.7362,0.5604,0.5402,0.0202,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,60.9088,NA,6.61750000000000,16.69010000000000,0.22160000000000,0.35080000000000,11.3316,NA,54.4826,6.6478,6.4262,0.2216,6.1252,0.6518,0.6369,0.0149,-3.4170,54.4826,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,67.5835,NA,6.67470000000000,NA,0.09550000000000,0.27480000000000,NA,NA,61.1304,6.5486,6.4531,0.0955,6.1715,0.5564,0.5385,0.0179,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,74.1914,NA,6.60790000000000,NA,0.15970000000000,0.29750000000000,NA,NA,67.6790,6.6721,6.5124,0.1597,6.2561,0.5538,0.5341,0.0197,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,80.5617,NA,6.37030000000000,16.68050000000000,0.10090000000000,0.38450000000000,8.3592,NA,74.3511,6.3115,6.2106,0.1009,6.0384,0.5567,0.5419,0.0148,3.1880,74.3511,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,87.1710,NA,6.60930000000000,NA,0.09080000000000,0.72450000000000,NA,NA,80.6626,6.5992,6.5084,0.0908,6.3479,0.8850,0.8704,0.0146,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,93.9494,NA,6.77840000000000,16.68060000000000,0.23160000000000,0.34120000000000,11.6521,NA,87.2618,6.9192,6.6876,0.2316,6.4591,0.5697,0.5566,0.0131,-3.7699,87.2618,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,101.0698,NA,7.12040000000000,NA,0.17600000000000,0.20710000000000,NA,NA,94.1810,7.0648,6.8888,0.1760,6.5288,0.5671,0.5463,0.0208,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,107.5265,NA,6.45670000000000,NA,0.17800000000000,0.32270000000000,NA,NA,101.2458,6.4587,6.2807,0.1780,6.0280,0.5754,0.5573,0.0181,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,113.8656,NA,6.33910000000000,16.67770000000000,0.10790000000000,0.37270000000000,8.4136,NA,107.7045,6.2690,6.1611,0.1079,5.9851,0.5487,0.5355,0.0132,3.7650,107.7045,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,121.0874,NA,7.22180000000000,NA,0.19860000000000,0.24930000000000,NA,NA,113.9735,7.3125,7.1139,0.1986,6.7413,0.6219,0.6041,0.0178,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,127.2355,NA,6.14810000000000,16.68070000000000,0.11860000000000,0.46950000000000,11.7244,NA,121.2860,6.0681,5.9495,0.1186,5.7709,0.6481,0.6346,0.0135,-3.0992,121.2860,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,134.3032,NA,7.06770000000000,NA,0.11650000000000,0.26240000000000,NA,NA,127.3541,7.0656,6.9491,0.1165,6.6430,0.5685,0.5475,0.0210,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,140.8824,NA,6.57920000000000,NA,0.16350000000000,0.30460000000000,NA,NA,134.4197,6.6262,6.4627,0.1635,6.1952,0.5721,0.5528,0.0193,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,147.2990,NA,6.41660000000000,16.68700000000000,0.09500000000000,0.42010000000000,8.3479,NA,141.0459,6.3481,6.2531,0.0950,6.0636,0.6096,0.5894,0.0202,3.0729,141.0459,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,154.0318,NA,6.73280000000000,NA,0.19190000000000,0.53570000000000,NA,NA,147.3940,6.8297,6.6378,0.1919,6.3745,0.7990,0.7821,0.0169,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,160.6066,NA,6.57480000000000,16.68520000000000,0.12050000000000,0.33300000000000,11.7255,NA,154.2237,6.5034,6.3829,0.1205,6.1729,0.5430,0.5299,0.0131,-3.5074,154.2237,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,167.6588,NA,7.05220000000000,NA,0.10040000000000,0.27040000000000,NA,NA,160.7271,7.0321,6.9317,0.1004,6.6330,0.5691,0.5473,0.0218,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,174.3655,NA,6.70670000000000,NA,0.15260000000000,0.26550000000000,NA,NA,167.7592,6.7589,6.6063,0.1526,6.3036,0.5682,0.5503,0.0179,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,180.5782,NA,6.21270000000000,16.67580000000000,0.08670000000000,0.36190000000000,8.4297,NA,174.5181,6.1468,6.0601,0.0867,5.8568,0.5652,0.5483,0.0169,3.6186,174.5181,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,187.6196,NA,7.04140000000000,NA,0.22770000000000,0.56850000000000,NA,NA,180.6649,7.1824,6.9547,0.2277,6.6230,0.9002,0.8783,0.0219,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,193.9471,NA,6.32750000000000,16.70010000000000,0.09950000000000,0.40020000000000,11.7609,NA,187.8473,6.1993,6.0998,0.0995,5.9039,0.5961,0.5759,0.0202,-3.3709,187.8473,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,200.4837,NA,6.53660000000000,NA,0.09340000000000,0.40310000000000,NA,NA,194.0466,6.5305,6.4371,0.0934,6.2847,0.5555,0.5381,0.0174,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,207.2917,NA,6.80800000000000,NA,0.09280000000000,0.39130000000000,NA,NA,200.5771,6.8074,6.7146,0.0928,6.5462,0.5597,0.5452,0.0145,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,213.8478,NA,6.55610000000000,16.66550000000000,0.09160000000000,0.41040000000000,8.5257,NA,207.3845,6.5549,6.4633,0.0916,6.3168,0.5569,0.5436,0.0133,2.8717,207.3845,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,220.4723,NA,6.62450000000000,NA,0.13290000000000,0.40760000000000,NA,NA,213.9394,6.6658,6.5329,0.1329,6.3778,0.5627,0.5441,0.0186,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,227.2725,NA,6.80020000000000,16.67540000000000,0.20100000000000,0.30240000000000,11.7764,NA,220.6052,6.8683,6.6673,0.2010,6.4097,0.5600,0.5436,0.0164,-3.4547,220.6052,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,233.8438,NA,6.57130000000000,NA,0.10460000000000,0.39540000000000,NA,NA,227.4735,6.4749,6.3703,0.1046,6.2124,0.5533,0.5365,0.0168,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,241.0724,NA,7.22860000000000,NA,0.12880000000000,0.31160000000000,NA,NA,233.9484,7.2528,7.1240,0.1288,6.8103,0.6253,0.6088,0.0165,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,247.1711,NA,6.09870000000000,16.68710000000000,0.11660000000000,0.40700000000000,8.5649,NA,241.2012,6.0865,5.9699,0.1166,5.8093,0.5676,0.5508,0.0168,3.9089,241.2012,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,254.4303,NA,7.25920000000000,NA,0.20810000000000,0.24790000000000,NA,NA,247.2877,7.3507,7.1426,0.2081,6.8197,0.5708,0.5464,0.0244,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,260.7171,NA,6.28680000000000,16.69010000000000,0.12040000000000,0.40290000000000,11.7090,NA,254.6384,6.1991,6.0787,0.1204,5.8442,0.6374,0.6259,0.0115,-3.2529,254.6384,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,267.3103,NA,6.59320000000000,NA,0.10030000000000,0.40660000000000,NA,NA,260.8375,6.5731,6.4728,0.1003,6.2834,0.5960,0.5766,0.0194,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,273.9879,NA,6.67760000000000,NA,0.08670000000000,0.37690000000000,NA,NA,267.4106,6.6640,6.5773,0.0867,6.3893,0.5649,0.5474,0.0175,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,280.7187,NA,6.73080000000000,16.66190000000000,0.22930000000000,0.31130000000000,8.3693,NA,274.0746,6.8734,6.6441,0.2293,6.3741,0.5813,0.5652,0.0161,2.7743,274.0746,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,287.3130,NA,6.59430000000000,NA,0.15730000000000,0.68960000000000,NA,NA,280.9480,6.5223,6.3650,0.1573,6.1697,0.8849,0.8683,0.0166,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,293.9721,NA,6.65910000000000,16.68240000000000,0.11210000000000,0.46220000000000,11.7983,NA,287.4703,6.6139,6.5018,0.1121,6.3171,0.6469,0.6302,0.0167,-3.2867,287.4703,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,300.9893,NA,7.01720000000000,NA,0.20040000000000,0.28300000000000,NA,NA,294.0842,7.1055,6.9051,0.2004,6.6088,0.5793,0.5577,0.0216,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,307.2876,NA,6.29830000000000,16.68430000000000,0.09940000000000,0.36220000000000,15.1671,NA,301.1897,6.1973,6.0979,0.0994,5.9160,0.5441,0.5297,0.0144,-2.9649,301.1897,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,314.2953,NA,7.00770000000000,NA,0.09650000000000,0.27210000000000,NA,NA,307.3870,7.0048,6.9083,0.0965,6.6249,0.5555,0.5377,0.0178,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,320.7793,NA,6.48400000000000,NA,0.22960000000000,0.29010000000000,NA,NA,314.3918,6.6171,6.3875,0.2296,6.1193,0.5583,0.5398,0.0185,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,327.3316,NA,6.55230000000000,16.67550000000000,0.16000000000000,0.41510000000000,11.7986,NA,321.0089,6.4827,6.3227,0.1600,6.1028,0.6350,0.6169,0.0181,3.1437,321.0089,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,333.8279,NA,6.49630000000000,NA,0.10390000000000,0.38870000000000,NA,NA,327.4916,6.4402,6.3363,0.1039,6.1713,0.5537,0.5367,0.0170,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,340.6317,NA,6.80380000000000,NA,0.08870000000000,0.36080000000000,NA,NA,333.9318,6.7886,6.6999,0.0887,6.5077,0.5530,0.5388,0.0142,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,347.2956,NA,6.66390000000000,16.69010000000000,0.04920000000000,0.42940000000000,8.5247,NA,340.7204,6.6244,6.5752,0.0492,6.4157,0.5889,0.5708,0.0181,3.0214,340.7204,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,353.9708,NA,6.67520000000000,NA,0.10250000000000,0.45080000000000,NA,NA,347.3448,6.7285,6.6260,0.1025,6.4284,0.6484,0.6302,0.0182,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,360.9889,NA,7.01810000000000,16.67290000000000,0.11680000000000,0.39930000000000,11.5043,NA,354.0733,7.0324,6.9156,0.1168,6.7065,0.6084,0.5944,0.0140,-3.3200,354.0733,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,367.4379,NA,6.44900000000000,NA,0.21030000000000,0.31080000000000,NA,NA,361.1057,6.5425,6.3322,0.2103,6.0703,0.5727,0.5546,0.0181,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,374.0659,NA,6.62800000000000,NA,0.10980000000000,0.36080000000000,NA,NA,367.6482,6.5275,6.4177,0.1098,6.2166,0.5619,0.5473,0.0146,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,380.5903,NA,6.52440000000000,16.68260000000000,0.10450000000000,0.42400000000000,8.5855,NA,374.1757,6.5191,6.4146,0.1045,6.2419,0.5967,0.5807,0.0160,3.4198,374.1757,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,387.2248,NA,6.63450000000000,NA,0.09360000000000,0.37560000000000,NA,NA,380.6948,6.6236,6.5300,0.0936,6.3535,0.5521,0.5350,0.0171,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,393.9550,NA,6.73020000000000,16.68910000000000,0.08860000000000,0.61520000000000,11.9099,NA,387.3184,6.7252,6.6366,0.0886,6.4546,0.7972,0.7828,0.0144,-3.5464,387.3184,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,400.7037,NA,6.74870000000000,NA,0.19870000000000,0.34320000000000,NA,NA,394.0436,6.8588,6.6601,0.1987,6.3923,0.6110,0.5865,0.0245,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,407.4386,NA,6.73490000000000,NA,0.22150000000000,0.37470000000000,NA,NA,400.9024,6.7577,6.5362,0.2215,6.2738,0.6371,0.6157,0.0214,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,413.9865,NA,6.54790000000000,16.67340000000000,0.09620000000000,0.36960000000000,8.5518,NA,407.6601,6.4226,6.3264,0.0962,6.1342,0.5618,0.5464,0.0154,3.6683,407.6601,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,421.0621,NA,7.07560000000000,NA,0.11810000000000,0.25440000000000,NA,NA,414.0827,7.0975,6.9794,0.1181,6.6710,0.5628,0.5401,0.0227,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,427.2859,NA,6.22380000000000,16.68570000000000,0.13640000000000,0.36510000000000,11.9381,NA,421.1802,6.2421,6.1057,0.1364,5.9107,0.5601,0.5470,0.0131,-3.1656,421.1802,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,433.8373,NA,6.55140000000000,NA,0.08820000000000,0.39660000000000,NA,NA,427.4223,6.5032,6.4150,0.0882,6.2513,0.5603,0.5433,0.0170,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,440.9793,NA,7.14200000000000,NA,0.19130000000000,0.24150000000000,NA,NA,433.9255,7.2451,7.0538,0.1913,6.7357,0.5596,0.5406,0.0190,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,447.1714,NA,6.19210000000000,16.67180000000000,0.11150000000000,0.39200000000000,8.7244,NA,441.1706,6.1123,6.0008,0.1115,5.8390,0.5538,0.5387,0.0151,3.3186,441.1706,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,454.2643,NA,7.09290000000000,NA,0.18600000000000,0.30840000000000,NA,NA,447.2829,7.1674,6.9814,0.1860,6.6977,0.5921,0.5703,0.0218,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,460.6872,NA,6.42290000000000,16.69540000000000,0.11230000000000,0.25280000000000,11.9040,NA,454.4503,6.3492,6.2369,0.1123,5.9419,0.5478,0.5343,0.0135,-3.4157,454.4503,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,467.6421,NA,6.95490000000000,NA,0.20570000000000,0.28660000000000,NA,NA,460.7995,7.0483,6.8426,0.2057,6.5583,0.5709,0.5513,0.0196,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,473.8481,NA,6.20600000000000,NA,0.09680000000000,0.38300000000000,NA,NA,467.8478,6.0971,6.0003,0.0968,5.8334,0.5499,0.5364,0.0135,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,480.4733,NA,6.62520000000000,16.66950000000000,0.08750000000000,0.39730000000000,8.7874,NA,473.9449,6.6159,6.5284,0.0875,6.3778,0.5479,0.5344,0.0135,2.8251,473.9449,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,487.7079,NA,7.23460000000000,NA,0.09780000000000,0.49180000000000,NA,NA,480.5608,7.2449,7.1471,0.0978,6.8597,0.7792,0.7600,0.0192,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,494.2135,NA,6.50560000000000,16.68240000000000,0.08300000000000,0.41890000000000,11.7296,NA,487.8057,6.4908,6.4078,0.0830,6.1874,0.6393,0.6289,0.0104,-2.8216,487.8057,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,500.9347,NA,6.72120000000000,NA,0.19040000000000,0.29510000000000,NA,NA,494.2965,6.8286,6.6382,0.1904,6.3516,0.5817,0.5609,0.0208,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,507.4909,NA,6.55620000000000,NA,0.17230000000000,0.30400000000000,NA,NA,501.1251,6.5381,6.3658,0.1723,6.1085,0.5613,0.5438,0.0175,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,513.8745,NA,6.38360000000000,16.67900000000000,0.09550000000000,0.38190000000000,8.7476,NA,507.6632,6.3068,6.2113,0.0955,6.0429,0.5503,0.5353,0.0150,3.1785,507.6632,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,520.8534,NA,6.97890000000000,NA,0.09030000000000,0.27030000000000,NA,NA,513.9700,6.9737,6.8834,0.0903,6.5902,0.5635,0.5434,0.0201,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,527.2412,NA,6.38780000000000,16.67950000000000,0.08540000000000,0.38110000000000,12.0604,NA,520.9437,6.3829,6.2975,0.0854,6.1275,0.5511,0.5362,0.0149,-3.3990,520.9437,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,534.3307,NA,7.08950000000000,NA,0.16920000000000,0.25900000000000,NA,NA,527.3266,7.1733,7.0041,0.1692,6.6921,0.5710,0.5496,0.0214,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,540.5279,NA,6.19720000000000,NA,0.09550000000000,0.40010000000000,NA,NA,534.4999,6.1235,6.0280,0.0955,5.8640,0.5641,0.5510,0.0131,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,547.1458,NA,6.61790000000000,16.70520000000000,0.08920000000000,0.41940000000000,8.8610,NA,540.6234,6.6116,6.5224,0.0892,6.3697,0.5721,0.5578,0.0143,2.9745,540.6234,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,553.8573,NA,6.71150000000000,NA,0.09860000000000,0.39420000000000,NA,NA,547.2350,6.7209,6.6223,0.0986,6.4656,0.5509,0.5354,0.0155,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,560.5091,NA,6.65180000000000,16.69800000000000,0.11890000000000,0.39450000000000,12.1957,NA,553.9559,6.6721,6.5532,0.1189,6.3948,0.5529,0.5397,0.0132,-3.3655,553.9559,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,567.5859,NA,7.07680000000000,NA,0.08970000000000,0.38810000000000,NA,NA,560.6280,7.0476,6.9579,0.0897,6.7009,0.6451,0.6211,0.0240,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,574.3194,NA,6.73350000000000,NA,0.12570000000000,0.27420000000000,NA,NA,567.6756,6.7695,6.6438,0.1257,6.3383,0.5797,0.5567,0.0230,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,580.5500,NA,6.23060000000000,16.65290000000000,0.11380000000000,0.44950000000000,8.8077,NA,574.4451,6.2187,6.1049,0.1138,5.9484,0.6060,0.5910,0.0150,3.8363,574.4451,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,587.7304,NA,7.18040000000000,NA,0.19570000000000,0.44950000000000,NA,NA,580.6638,7.2623,7.0666,0.1957,6.7169,0.7992,0.7759,0.0233,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,594.2835,NA,6.55310000000000,16.65600000000000,0.22390000000000,0.24690000000000,11.7302,NA,587.9261,6.5813,6.3574,0.2239,6.0357,0.5686,0.5457,0.0229,-3.1750,587.9261,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,600.9809,NA,6.69740000000000,NA,0.16550000000000,0.30190000000000,NA,NA,594.5074,6.6390,6.4735,0.1655,6.2035,0.5719,0.5499,0.0220,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,607.5255,NA,6.54460000000000,NA,0.09520000000000,0.28350000000000,NA,NA,601.1464,6.4743,6.3791,0.0952,6.1047,0.5579,0.5400,0.0179,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,613.8334,NA,6.30790000000000,16.68790000000000,0.11980000000000,0.48050000000000,8.8682,NA,607.6207,6.3325,6.2127,0.1198,6.0540,0.6392,0.6217,0.0175,3.0067,607.6207,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,620.9547,NA,7.12130000000000,NA,0.19550000000000,0.25180000000000,NA,NA,613.9532,7.1970,7.0015,0.1955,6.6823,0.5710,0.5474,0.0236,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,627.2610,NA,6.30630000000000,16.74740000000000,0.13870000000000,0.54870000000000,12.1880,NA,621.1502,6.2495,6.1108,0.1387,5.9069,0.7526,0.7398,0.0128,-3.2179,621.1502,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,634.1331,NA,6.87210000000000,NA,0.15650000000000,0.32230000000000,NA,NA,627.3997,6.8899,6.7334,0.1565,6.4719,0.5838,0.5639,0.0199,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,640.8223,NA,6.68920000000000,NA,0.12940000000000,0.40780000000000,NA,NA,634.2896,6.6621,6.5327,0.1294,6.3618,0.5787,0.5609,0.0178,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,647.1547,NA,6.33240000000000,16.64290000000000,0.08630000000000,0.39380000000000,8.9372,NA,640.9517,6.2893,6.2030,0.0863,6.0434,0.5534,0.5383,0.0151,3.1586,640.9517,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,653.8452,NA,6.69050000000000,NA,0.10480000000000,0.36390000000000,NA,NA,647.2410,6.7090,6.6042,0.1048,6.4128,0.5553,0.5352,0.0201,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,660.5291,NA,6.68390000000000,16.69670000000000,0.10870000000000,0.36730000000000,12.2595,NA,653.9500,6.6878,6.5791,0.1087,6.4018,0.5446,0.5325,0.0121,-3.6984,653.9500,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,667.2888,NA,6.75970000000000,NA,0.14780000000000,0.35410000000000,NA,NA,660.6378,6.7988,6.6510,0.1478,6.4289,0.5762,0.5591,0.0171,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,673.9508,NA,6.66200000000000,16.63700000000000,0.09380000000000,0.36940000000000,15.4748,NA,667.4366,6.6080,6.5142,0.0938,6.3379,0.5457,0.5298,0.0159,-3.1504,667.4366,NA,NA
