Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,MsPCLatency,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsAllInputToPhotonLatency,MsClickToPhotonLatency
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4067.2678,NA,7.00580000000000,16.68280000000000,0.10340000000000,0.37260000000000,14.7672,NA,4060.4171,6.9541,6.8507,0.1034,6.6048,0.6185,0.6047,0.0138,-3.2165,4060.4171,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4073.6993,NA,6.43150000000000,NA,0.08220000000000,0.75680000000000,NA,NA,4067.3712,6.4103,6.3281,0.0822,6.1462,0.9387,0.9246,0.0141,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4080.2071,NA,6.50780000000000,NA,0.10050000000000,0.44690000000000,NA,NA,4073.7815,6.5261,6.4256,0.1005,6.2753,0.5972,0.5801,0.0171,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4087.3983,NA,7.19120000000000,16.68390000000000,0.08450000000000,0.30580000000000,11.3206,NA,4080.3076,7.1752,7.0907,0.0845,6.7954,0.6011,0.5843,0.0168,3.2066,4080.3076,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4093.6840,NA,6.28570000000000,NA,0.19380000000000,0.37980000000000,NA,NA,4087.4828,6.3950,6.2012,0.1938,5.9710,0.6100,0.5958,0.0142,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4100.4189,NA,6.73490000000000,16.71530000000000,0.23530000000000,0.32730000000000,15.0153,NA,4093.8778,6.7764,6.5411,0.2353,6.2751,0.5933,0.5747,0.0186,-3.1451,4093.8778,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4106.9579,NA,6.53900000000000,NA,0.09590000000000,0.50950000000000,NA,NA,4100.6542,6.3996,6.3037,0.0959,6.1335,0.6797,0.6586,0.0211,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4113.7231,NA,6.76520000000000,NA,0.10820000000000,0.46780000000000,NA,NA,4107.0538,6.7775,6.6693,0.1082,6.4616,0.6755,0.6525,0.0230,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4120.5066,NA,6.78350000000000,16.64280000000000,0.19890000000000,0.35580000000000,11.5704,NA,4113.8313,6.8742,6.6753,0.1989,6.4289,0.6022,0.5857,0.0165,3.3107,4113.8313,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4127.2628,NA,6.75620000000000,NA,0.17550000000000,0.46240000000000,NA,NA,4120.7055,6.7328,6.5573,0.1755,6.3330,0.6867,0.6713,0.0154,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4133.9999,NA,6.73710000000000,16.68060000000000,0.18710000000000,0.34470000000000,14.7577,NA,4127.4383,6.7487,6.5616,0.1871,6.2952,0.6111,0.5935,0.0176,-3.0736,4127.4383,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4140.6745,NA,6.67460000000000,NA,0.17210000000000,0.31810000000000,NA,NA,4134.1870,6.6596,6.4875,0.1721,6.1980,0.6076,0.5857,0.0219,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4146.9660,NA,6.29150000000000,NA,0.09600000000000,0.43550000000000,NA,NA,4140.8466,6.2154,6.1194,0.0960,5.9508,0.6041,0.5874,0.0167,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4153.6088,NA,6.64280000000000,16.67780000000000,0.10510000000000,0.52670000000000,11.8266,NA,4147.0620,6.6519,6.5468,0.1051,6.3544,0.7191,0.7042,0.0149,2.9459,4147.0620,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4160.4267,NA,6.81790000000000,NA,0.23970000000000,0.36150000000000,NA,NA,4153.7139,6.9525,6.7128,0.2397,6.4737,0.6006,0.5861,0.0145,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4166.9894,NA,6.56270000000000,16.68370000000000,0.08120000000000,0.41450000000000,15.1297,NA,4160.6664,6.4042,6.3230,0.0812,6.1379,0.5996,0.5850,0.0146,-3.0793,4160.6664,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4174.0012,NA,7.01180000000000,NA,0.11400000000000,0.38060000000000,NA,NA,4167.0706,7.0446,6.9306,0.1140,6.6667,0.6445,0.6221,0.0224,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4180.2773,NA,6.27610000000000,NA,0.09170000000000,0.43940000000000,NA,NA,4174.1152,6.2538,6.1621,0.0917,6.0001,0.6014,0.5837,0.0177,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4187.1247,NA,6.84740000000000,16.68060000000000,0.08820000000000,0.43360000000000,11.6750,NA,4180.3690,6.8439,6.7557,0.0882,6.5907,0.5986,0.5846,0.0140,3.0220,4180.3690,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4194.0347,NA,6.91000000000000,NA,0.08680000000000,0.86830000000000,NA,NA,4187.2129,6.9086,6.8218,0.0868,6.6434,1.0467,1.0326,0.0141,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4200.6567,NA,6.62200000000000,16.68820000000000,0.18630000000000,0.31910000000000,14.8312,NA,4194.1215,6.7215,6.5352,0.1863,6.2131,0.6412,0.6208,0.0204,-2.9357,4194.1215,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4207.0701,NA,6.41340000000000,NA,0.16710000000000,0.45860000000000,NA,NA,4200.8430,6.3942,6.2271,0.1671,5.9996,0.6861,0.6713,0.0148,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4213.5545,NA,6.48440000000000,NA,0.09270000000000,0.44280000000000,NA,NA,4207.2372,6.4100,6.3173,0.0927,6.1545,0.6056,0.5879,0.0177,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4220.2600,NA,6.70550000000000,16.67430000000000,0.10750000000000,0.40240000000000,11.9022,NA,4213.6472,6.7203,6.6128,0.1075,6.4157,0.5995,0.5846,0.0149,2.8514,4213.6472,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4227.1847,NA,6.92470000000000,NA,0.17490000000000,0.44370000000000,NA,NA,4220.3675,6.9921,6.8172,0.1749,6.5569,0.7040,0.6862,0.0178,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4234.0172,NA,6.83250000000000,16.69460000000000,0.13570000000000,0.34540000000000,14.8396,NA,4227.3596,6.7933,6.6576,0.1357,6.3909,0.6121,0.5930,0.0191,-2.9822,4227.3596,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4240.6470,NA,6.62980000000000,NA,0.18180000000000,0.34260000000000,NA,NA,4234.1529,6.6759,6.4941,0.1818,6.2236,0.6131,0.5918,0.0213,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4246.9218,NA,6.27480000000000,NA,0.09260000000000,0.44320000000000,NA,NA,4240.8288,6.1856,6.0930,0.0926,5.9312,0.6050,0.5876,0.0174,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4253.9619,NA,7.04010000000000,16.66960000000000,0.08850000000000,0.30550000000000,11.5645,NA,4247.0144,7.0360,6.9475,0.0885,6.6576,0.5954,0.5782,0.0172,2.9852,4247.0144,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4260.2976,NA,6.33570000000000,NA,0.08740000000000,0.39050000000000,NA,NA,4254.0504,6.3346,6.2472,0.0874,6.0465,0.5912,0.5769,0.0143,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4266.9426,NA,6.64500000000000,16.67730000000000,0.20310000000000,0.44990000000000,15.2611,NA,4260.3850,6.7607,6.5576,0.2031,6.3628,0.6447,0.6220,0.0227,-3.3067,4260.3850,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4274.0183,NA,7.07570000000000,NA,0.16940000000000,0.31010000000000,NA,NA,4267.1457,7.0420,6.8726,0.1694,6.5917,0.5910,0.5700,0.0210,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4280.2531,NA,6.23480000000000,NA,0.09770000000000,0.43210000000000,NA,NA,4274.1877,6.1631,6.0654,0.0977,5.8967,0.6008,0.5837,0.0171,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4287.3173,NA,7.06420000000000,16.69130000000000,0.15530000000000,0.34520000000000,11.5777,NA,4280.3508,7.1218,6.9665,0.1553,6.6852,0.6265,0.6053,0.0212,3.2745,4280.3508,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4293.6671,NA,6.34980000000000,NA,0.13700000000000,0.74220000000000,NA,NA,4287.4726,6.3315,6.1945,0.1370,5.9918,0.9449,0.9303,0.0146,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4300.2315,NA,6.56440000000000,16.66710000000000,0.09120000000000,0.47030000000000,15.3306,NA,4293.8041,6.5186,6.4274,0.0912,6.2751,0.6226,0.5990,0.0236,-3.2138,4293.8041,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4307.3399,NA,7.10840000000000,NA,0.17810000000000,0.38050000000000,NA,NA,4300.3227,7.1953,7.0172,0.1781,6.7340,0.6637,0.6416,0.0221,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4313.8627,NA,6.52280000000000,NA,0.10180000000000,0.38410000000000,NA,NA,4307.5180,6.4465,6.3447,0.1018,6.0990,0.6298,0.6096,0.0202,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4320.4395,NA,6.57680000000000,16.68890000000000,0.18680000000000,0.36280000000000,11.8115,NA,4313.9645,6.6618,6.4750,0.1868,6.2375,0.6003,0.5845,0.0158,3.4715,4313.9645,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4326.9830,NA,6.54350000000000,NA,0.09740000000000,0.39760000000000,NA,NA,4320.6263,6.4541,6.3567,0.0974,6.1504,0.6039,0.5886,0.0153,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4333.6033,NA,6.62030000000000,16.68840000000000,0.13750000000000,0.42090000000000,15.3361,NA,4327.0804,6.6604,6.5229,0.1375,6.3469,0.5969,0.5835,0.0134,-3.5725,4327.0804,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4340.7121,NA,7.10880000000000,NA,0.16890000000000,0.31780000000000,NA,NA,4333.7408,7.1402,6.9713,0.1689,6.6725,0.6166,0.5962,0.0204,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4346.8892,NA,6.17710000000000,NA,0.09710000000000,0.43760000000000,NA,NA,4340.8810,6.1053,6.0082,0.0971,5.8445,0.6013,0.5850,0.0163,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4354.0059,NA,7.11670000000000,16.66920000000000,0.08920000000000,0.26620000000000,11.6027,NA,4346.9863,7.1088,7.0196,0.0892,6.6915,0.5943,0.5792,0.0151,3.2367,4346.9863,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4360.3085,NA,6.30260000000000,NA,0.08790000000000,0.44030000000000,NA,NA,4354.0951,6.3013,6.2134,0.0879,6.0474,0.6063,0.5911,0.0152,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4366.9137,NA,6.60520000000000,16.68110000000000,0.09130000000000,0.44680000000000,15.3760,NA,4360.3964,6.6086,6.5173,0.0913,6.3512,0.6129,0.5975,0.0154,-3.2710,4360.3964,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4373.5779,NA,6.66420000000000,NA,0.08480000000000,0.70970000000000,NA,NA,4367.0050,6.6577,6.5729,0.0848,6.4102,0.8724,0.8540,0.0184,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4380.2076,NA,6.62970000000000,NA,0.08290000000000,0.44440000000000,NA,NA,4373.6627,6.6278,6.5449,0.0829,6.3885,0.6008,0.5834,0.0174,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4387.3990,NA,7.19140000000000,16.68370000000000,0.08510000000000,0.31400000000000,11.5744,NA,4380.2905,7.1936,7.1085,0.0851,6.8148,0.6077,0.5869,0.0208,3.2104,4380.2905,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4393.6367,NA,6.23770000000000,NA,0.10010000000000,0.38680000000000,NA,NA,4387.4841,6.2527,6.1526,0.1001,5.9385,0.6009,0.5848,0.0161,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4400.6193,NA,6.98260000000000,16.67930000000000,0.08270000000000,0.31480000000000,15.0334,NA,4393.7368,6.9652,6.8825,0.0827,6.5964,0.6009,0.5867,0.0142,-3.2330,4393.7368,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4407.1506,NA,6.53130000000000,NA,0.08560000000000,0.54620000000000,NA,NA,4400.7020,6.5342,6.4486,0.0856,6.2829,0.7119,0.6972,0.0147,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4413.5401,NA,6.38950000000000,NA,0.08230000000000,0.44890000000000,NA,NA,4407.2362,6.3862,6.3039,0.0823,6.1544,0.5984,0.5811,0.0173,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4420.6633,NA,7.12320000000000,16.68170000000000,0.20900000000000,0.29730000000000,11.6711,NA,4413.6224,7.2499,7.0409,0.2090,6.7317,0.6065,0.5866,0.0199,3.2039,4413.6224,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4427.2473,NA,6.58400000000000,NA,0.09160000000000,0.52190000000000,NA,NA,4420.8723,6.4666,6.3750,0.0916,6.1865,0.7104,0.6863,0.0241,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4433.7453,NA,6.49800000000000,16.68500000000000,0.11640000000000,0.41850000000000,15.2741,NA,4427.3389,6.5228,6.4064,0.1164,6.2284,0.5965,0.5821,0.0144,-2.9685,4427.3389,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4440.7456,NA,7.00030000000000,NA,0.18570000000000,0.29890000000000,NA,NA,4433.8617,7.0696,6.8839,0.1857,6.5821,0.6007,0.5805,0.0202,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4446.9433,NA,6.19770000000000,NA,0.13110000000000,0.44110000000000,NA,NA,4440.9313,6.1431,6.0120,0.1311,5.8409,0.6122,0.5944,0.0178,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4453.9748,NA,7.03150000000000,16.67880000000000,0.10150000000000,0.44500000000000,11.7234,NA,4447.0744,7.0019,6.9004,0.1015,6.7407,0.6047,0.5897,0.0150,3.0567,4447.0744,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4460.2804,NA,6.30560000000000,NA,0.22070000000000,0.36070000000000,NA,NA,4454.0763,6.4248,6.2041,0.2207,5.9605,0.6043,0.5867,0.0176,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4467.2380,NA,6.95760000000000,16.67570000000000,0.08110000000000,0.41230000000000,15.1359,NA,4460.5011,6.8180,6.7369,0.0811,6.5514,0.5978,0.5832,0.0146,-3.2490,4460.5011,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4474.0359,NA,6.79790000000000,NA,0.16890000000000,0.31540000000000,NA,NA,4467.3191,6.8857,6.7168,0.1689,6.4200,0.6122,0.5910,0.0212,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4480.2570,NA,6.22110000000000,NA,0.09960000000000,0.40430000000000,NA,NA,4474.2048,6.1518,6.0522,0.0996,5.8571,0.5994,0.5824,0.0170,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4487.4978,NA,7.24080000000000,16.68160000000000,0.22340000000000,0.23790000000000,11.5577,NA,4480.3566,7.3646,7.1412,0.2234,6.7700,0.6091,0.5903,0.0188,3.1739,4480.3566,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4493.6977,NA,6.19990000000000,NA,0.13190000000000,0.49100000000000,NA,NA,4487.7212,6.1084,5.9765,0.1319,5.7681,0.6994,0.6865,0.0129,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4500.5197,NA,6.82200000000000,16.68140000000000,0.09400000000000,0.41790000000000,15.2172,NA,4493.8296,6.7841,6.6901,0.0940,6.4956,0.6124,0.5980,0.0144,-3.2084,4493.8296,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4506.9702,NA,6.45050000000000,NA,0.09170000000000,0.76050000000000,NA,NA,4500.6137,6.4482,6.3565,0.0917,6.2061,0.9109,0.8959,0.0150,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4513.5860,NA,6.61580000000000,NA,0.08440000000000,0.44360000000000,NA,NA,4507.0619,6.6085,6.5241,0.0844,6.3649,0.6028,0.5838,0.0190,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4520.6257,NA,7.03970000000000,16.68410000000000,0.10200000000000,0.30590000000000,11.7953,NA,4513.6704,7.0573,6.9553,0.1020,6.6594,0.6018,0.5847,0.0171,3.1567,4513.6704,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4527.0075,NA,6.38180000000000,NA,0.12470000000000,0.48960000000000,NA,NA,4520.7277,6.4045,6.2798,0.1247,6.0908,0.6786,0.6653,0.0133,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4534.0527,NA,7.04520000000000,16.67850000000000,0.09740000000000,0.28050000000000,15.0468,NA,4527.1322,7.0179,6.9205,0.0974,6.5916,0.6094,0.5902,0.0192,-3.2167,4527.1322,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4540.4495,NA,6.39680000000000,NA,0.15100000000000,0.46670000000000,NA,NA,4534.1501,6.4504,6.2994,0.1510,6.0650,0.7011,0.6859,0.0152,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4546.8855,NA,6.43600000000000,NA,0.08480000000000,0.48520000000000,NA,NA,4540.6005,6.3698,6.2850,0.0848,6.1317,0.6385,0.6207,0.0178,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4554.1146,NA,7.22910000000000,16.69690000000000,0.21770000000000,0.37080000000000,11.6818,NA,4546.9703,7.3620,7.1443,0.2177,6.8158,0.6993,0.6813,0.0180,3.1412,4546.9703,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4560.3544,NA,6.23980000000000,NA,0.21320000000000,0.34410000000000,NA,NA,4554.3323,6.2353,6.0221,0.2132,5.7619,0.6043,0.5882,0.0161,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4567.0082,NA,6.65380000000000,16.67110000000000,0.17220000000000,0.36390000000000,15.4593,NA,4560.5676,6.6128,6.4406,0.1722,6.2024,0.6021,0.5879,0.0142,-3.0738,4560.5676,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4574.0019,NA,6.99370000000000,NA,0.13780000000000,0.34120000000000,NA,NA,4567.1804,6.9593,6.8215,0.1378,6.5522,0.6105,0.5868,0.0237,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4580.2209,NA,6.21900000000000,NA,0.10800000000000,0.43660000000000,NA,NA,4574.1397,6.1892,6.0812,0.1080,5.9167,0.6011,0.5840,0.0171,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4587.2142,NA,6.99330000000000,16.67170000000000,0.22290000000000,0.32180000000000,11.9250,NA,4580.3289,7.1082,6.8853,0.2229,6.6043,0.6028,0.5843,0.0185,3.0896,4580.3289,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4593.9143,NA,6.70010000000000,NA,0.09850000000000,0.65550000000000,NA,NA,4587.4371,6.5757,6.4772,0.0985,6.2012,0.9315,0.9119,0.0196,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4600.5531,NA,6.63880000000000,16.68860000000000,0.14470000000000,0.35600000000000,15.2747,NA,4594.0128,6.6850,6.5403,0.1447,6.2861,0.6102,0.5919,0.0183,-3.0047,4594.0128,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4607.1733,NA,6.62020000000000,NA,0.09180000000000,0.43290000000000,NA,NA,4600.6978,6.5673,6.4755,0.0918,6.3059,0.6025,0.5848,0.0177,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4613.5615,NA,6.38820000000000,NA,0.09430000000000,0.45260000000000,NA,NA,4607.2651,6.3907,6.2964,0.0943,6.1344,0.6146,0.5979,0.0167,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4620.3275,NA,6.76600000000000,16.68960000000000,0.11860000000000,0.41140000000000,12.1899,NA,4613.6558,6.7903,6.6717,0.1186,6.4958,0.5873,0.5728,0.0145,2.9534,4613.6558,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4626.9291,NA,6.60160000000000,NA,0.08500000000000,0.41070000000000,NA,NA,4620.4461,6.5680,6.4830,0.0850,6.3000,0.5937,0.5789,0.0148,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4633.6560,NA,6.72690000000000,16.66720000000000,0.08450000000000,0.43700000000000,15.5286,NA,4627.0141,6.7264,6.6419,0.0845,6.4858,0.5931,0.5778,0.0153,-3.3089,4627.0141,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4640.7249,NA,7.06890000000000,NA,0.06810000000000,0.33790000000000,NA,NA,4633.7405,7.0525,6.9844,0.0681,6.7196,0.6027,0.5832,0.0195,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4646.9369,NA,6.21200000000000,NA,0.09640000000000,0.44770000000000,NA,NA,4640.7930,6.2403,6.1439,0.0964,5.9862,0.6054,0.5853,0.0201,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4653.6818,NA,6.74490000000000,16.68280000000000,0.10130000000000,0.40470000000000,12.1856,NA,4647.0333,6.7498,6.6485,0.1013,6.4649,0.5883,0.5748,0.0135,3.3364,4647.0333,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4660.2474,NA,6.56560000000000,NA,0.07970000000000,0.41900000000000,NA,NA,4653.7831,6.5440,6.4643,0.0797,6.2832,0.6001,0.5855,0.0146,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4667.3497,NA,7.10230000000000,16.67760000000000,0.17080000000000,0.35870000000000,15.1953,NA,4660.3271,7.1934,7.0226,0.1708,6.7331,0.6482,0.6294,0.0188,-3.3838,4660.3271,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4674.1035,NA,6.75380000000000,NA,0.17240000000000,0.24780000000000,NA,NA,4667.5205,6.7554,6.5830,0.1724,6.2236,0.6072,0.5869,0.0203,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4680.2616,NA,6.15810000000000,NA,0.09210000000000,0.42930000000000,NA,NA,4674.2759,6.0778,5.9857,0.0921,5.8187,0.5963,0.5792,0.0171,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4687.2684,NA,7.00680000000000,16.69260000000000,0.08980000000000,0.32950000000000,11.9692,NA,4680.3537,7.0045,6.9147,0.0898,6.6440,0.6002,0.5828,0.0174,3.3340,4680.3537,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4693.7395,NA,6.47110000000000,NA,0.16170000000000,0.56470000000000,NA,NA,4687.3582,6.5430,6.3813,0.1617,6.1474,0.7986,0.7827,0.0159,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4700.6485,NA,6.90900000000000,16.67050000000000,0.20660000000000,0.31590000000000,15.2596,NA,4693.9012,6.9539,6.7473,0.2066,6.4419,0.6213,0.6011,0.0202,-3.1230,4693.9012,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4707.3185,NA,6.67000000000000,NA,0.12280000000000,0.30720000000000,NA,NA,4700.8551,6.5862,6.4634,0.1228,6.1645,0.6061,0.5871,0.0190,NA,NA,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,0,Composed: Flip,4713.6100,NA,6.29150000000000,NA,0.11670000000000,0.43000000000000,NA,NA,4707.4413,6.2854,6.1687,0.1167,5.9965,0.6022,0.5859,0.0163,NA,NA,NA,NA
